2019-04-15 13:15:00  index = 26, 20190415, 131400, 290.80, 290.80, 290.75, 290.80, 43.00
2019-04-15 13:16:00  index = 27, 20190415, 131500, 290.80, 290.80, 290.70, 290.70, 94.00
2019-04-15 13:17:00  index = 28, 20190415, 131600, 290.70, 290.75, 290.70, 290.70, 35.00
2019-04-15 13:18:00  index = 29, 20190415, 131700, 290.70, 290.75, 290.70, 290.70, 23.00
2019-04-15 13:19:00  index = 30, 20190415, 131800, 290.75, 290.80, 290.70, 290.80, 93.00
2019-04-15 13:20:00  index = 31, 20190415, 131900, 290.75, 290.80, 290.75, 290.75, 12.00
2019-04-15 13:21:00  index = 32, 20190415, 132000, 290.75, 290.80, 290.75, 290.75, 40.00
2019-04-15 13:22:00  index = 33, 20190415, 132100, 290.80, 290.80, 290.75, 290.80, 20.00
2019-04-15 13:23:00  index = 34, 20190415, 132200, 290.80, 290.80, 290.75, 290.75, 34.00
2019-04-15 13:24:00  index = 35, 20190415, 132300, 290.75, 290.75, 290.65, 290.65, 174.00
2019-04-15 13:25:00  index = 36, 20190415, 132400, 290.70, 290.80, 290.70, 290.80, 151.00
2019-04-15 13:26:00  index = 37, 20190415, 132500, 290.80, 290.80, 290.70, 290.70, 103.00
2019-04-15 13:27:00  index = 38, 20190415, 132600, 290.70, 290.70, 290.60, 290.65, 324.00
2019-04-15 13:28:00  index = 39, 20190415, 132700, 290.60, 290.65, 290.60, 290.65, 205.00
2019-04-15 13:29:00  index = 40, 20190415, 132800, 290.65, 290.70, 290.65, 290.65, 17.00
2019-04-15 13:30:00  index = 41, 20190415, 132900, 290.65, 290.70, 290.65, 290.70, 14.00
2019-04-15 13:31:00  index = 42, 20190415, 133000, 290.65, 290.70, 290.65, 290.65, 19.00
2019-04-15 13:32:00  index = 43, 20190415, 133100, 290.70, 290.75, 290.65, 290.75, 176.00
2019-04-15 13:33:00  index = 44, 20190415, 133200, 290.80, 290.80, 290.70, 290.75, 77.00
2019-04-15 13:34:00  index = 45, 20190415, 133300, 290.70, 290.70, 290.65, 290.65, 335.00
2019-04-15 13:35:00  index = 46, 20190415, 133400, 290.60, 290.70, 290.60, 290.70, 48.00
2019-04-15 13:36:00  index = 47, 20190415, 133500, 290.65, 290.70, 290.65, 290.65, 50.00
2019-04-15 13:37:00  index = 48, 20190415, 133600, 290.65, 290.70, 290.60, 290.60, 63.00
2019-04-15 13:38:00  index = 49, 20190415, 133700, 290.60, 290.60, 290.60, 290.60, 4.00
2019-04-15 13:39:00  index = 50, 20190415, 133800, 290.60, 290.75, 290.60, 290.75, 96.00
2019-04-15 13:40:00  index = 51, 20190415, 133900, 290.70, 290.75, 290.70, 290.70, 65.00
2019-04-15 13:41:00  index = 52, 20190415, 134000, 290.75, 290.75, 290.70, 290.75, 15.00
2019-04-15 13:42:00  index = 53, 20190415, 134100, 290.70, 290.75, 290.65, 290.70, 142.00
2019-04-15 13:43:00  index = 54, 20190415, 134200, 290.70, 290.75, 290.70, 290.70, 78.00
2019-04-15 13:44:00  index = 55, 20190415, 134300, 290.65, 290.70, 290.65, 290.70, 18.00
2019-04-15 13:45:00  index = 56, 20190415, 134400, 290.65, 290.70, 290.65, 290.70, 34.00
2019-04-15 13:46:00  index = 57, 20190415, 134500, 290.70, 290.70, 290.65, 290.65, 16.00
2019-04-15 13:47:00  index = 58, 20190415, 134600, 290.65, 290.70, 290.65, 290.70, 85.00
2019-04-15 13:48:00  index = 59, 20190415, 134700, 290.70, 290.70, 290.70, 290.70, 155.00
2019-04-15 13:49:00  index = 60, 20190415, 134800, 290.70, 290.80, 290.70, 290.80, 113.00
2019-04-15 13:50:00  index = 61, 20190415, 134900, 290.75, 290.80, 290.70, 290.75, 163.00
2019-04-15 13:51:00  index = 62, 20190415, 135000, 290.75, 290.75, 290.65, 290.70, 158.00
2019-04-15 13:52:00  index = 63, 20190415, 135100, 290.70, 290.70, 290.70, 290.70, 5.00
2019-04-15 13:53:00  index = 64, 20190415, 135200, 290.70, 290.70, 290.65, 290.65, 167.00
2019-04-15 13:54:00  index = 65, 20190415, 135300, 290.60, 290.65, 290.60, 290.60, 121.00
2019-04-15 13:55:00  index = 66, 20190415, 135400, 290.65, 290.65, 290.60, 290.60, 18.00
2019-04-15 13:56:00  index = 67, 20190415, 135500, 290.60, 290.65, 290.55, 290.60, 255.00
2019-04-15 13:57:00  index = 68, 20190415, 135600, 290.60, 290.65, 290.60, 290.60, 26.00
2019-04-15 13:58:00  index = 69, 20190415, 135700, 290.60, 290.65, 290.60, 290.60, 16.00
2019-04-15 13:59:00  index = 70, 20190415, 135800, 290.60, 290.65, 290.60, 290.65, 13.00
2019-04-15 14:00:00  index = 71, 20190415, 135900, 290.65, 290.75, 290.65, 290.70, 469.00
2019-04-15 14:01:00  index = 72, 20190415, 140000, 290.70, 290.70, 290.55, 290.55, 278.00
2019-04-15 14:02:00  index = 73, 20190415, 140100, 290.60, 290.60, 290.50, 290.60, 325.00
2019-04-15 14:03:00  index = 74, 20190415, 140200, 290.55, 290.60, 290.50, 290.60, 249.00
2019-04-15 14:04:00  index = 75, 20190415, 140300, 290.60, 290.60, 290.50, 290.55, 256.00
2019-04-15 14:05:00  index = 76, 20190415, 140400, 290.55, 290.65, 290.55, 290.55, 191.00
2019-04-15 14:06:00  index = 77, 20190415, 140500, 290.55, 290.65, 290.55, 290.55, 323.00
2019-04-15 14:07:00  index = 78, 20190415, 140600, 290.55, 290.70, 290.55, 290.65, 217.00
2019-04-15 14:08:00  index = 79, 20190415, 140700, 290.60, 290.65, 290.60, 290.65, 77.00
2019-04-15 14:09:00  index = 80, 20190415, 140800, 290.65, 290.70, 290.65, 290.70, 255.00
2019-04-15 14:10:00  index = 81, 20190415, 140900, 290.70, 290.70, 290.65, 290.65, 125.00
2019-04-15 14:11:00  index = 82, 20190415, 141000, 290.65, 290.65, 290.60, 290.60, 17.00
2019-04-15 14:12:00  index = 83, 20190415, 141100, 290.60, 290.60, 290.50, 290.50, 306.00
2019-04-15 14:13:00  index = 84, 20190415, 141200, 290.50, 290.55, 290.50, 290.50, 123.00
2019-04-15 14:14:00  index = 85, 20190415, 141300, 290.50, 290.55, 290.50, 290.50, 14.00
2019-04-15 14:15:00  index = 86, 20190415, 141400, 290.50, 290.55, 290.45, 290.50, 185.00
2019-04-15 14:16:00  index = 87, 20190415, 141500, 290.50, 290.55, 290.45, 290.45, 204.00
2019-04-15 14:17:00  index = 88, 20190415, 141600, 290.45, 290.55, 290.45, 290.55, 295.00
2019-04-15 14:18:00  index = 89, 20190415, 141700, 290.55, 290.55, 290.50, 290.50, 105.00
2019-04-15 14:19:00  index = 90, 20190415, 141800, 290.50, 290.55, 290.50, 290.55, 78.00
2019-04-15 14:20:00  index = 91, 20190415, 141900, 290.60, 290.60, 290.55, 290.55, 13.00
2019-04-15 14:21:00  index = 92, 20190415, 142000, 290.55, 290.65, 290.55, 290.60, 164.00
2019-04-15 14:22:00  index = 93, 20190415, 142100, 290.65, 290.65, 290.60, 290.60, 140.00
2019-04-15 14:23:00  index = 94, 20190415, 142200, 290.60, 290.65, 290.60, 290.65, 138.00
2019-04-15 14:24:00  index = 95, 20190415, 142300, 290.65, 290.65, 290.60, 290.65, 251.00
2019-04-15 14:25:00  index = 96, 20190415, 142400, 290.65, 290.65, 290.60, 290.65, 122.00
2019-04-15 14:26:00  index = 97, 20190415, 142500, 290.65, 290.65, 290.60, 290.60, 281.00
2019-04-15 14:27:00  index = 98, 20190415, 142600, 290.60, 290.65, 290.60, 290.60, 72.00
2019-04-15 14:28:00  index = 99, 20190415, 142700, 290.60, 290.75, 290.60, 290.75, 442.00
2019-04-15 14:29:00  index = 100, 20190415, 142800, 290.80, 290.80, 290.75, 290.80, 303.00
2019-04-15 14:30:00  index = 101, 20190415, 142900, 290.80, 290.85, 290.75, 290.75, 295.00
2019-04-15 14:31:00  index = 102, 20190415, 143000, 290.75, 290.80, 290.75, 290.80, 646.00
2019-04-15 14:32:00  index = 103, 20190415, 143100, 290.80, 290.80, 290.75, 290.80, 299.00
2019-04-15 14:33:00  index = 104, 20190415, 143200, 290.85, 290.85, 290.70, 290.70, 144.00
2019-04-15 14:34:00  index = 105, 20190415, 143300, 290.70, 290.75, 290.70, 290.75, 115.00
2019-04-15 14:35:00  index = 106, 20190415, 143400, 290.75, 290.75, 290.70, 290.75, 62.00
2019-04-15 14:36:00  index = 107, 20190415, 143500, 290.75, 290.80, 290.70, 290.75, 133.00
2019-04-15 14:37:00  index = 108, 20190415, 143600, 290.75, 290.75, 290.70, 290.70, 68.00
2019-04-15 14:38:00  index = 109, 20190415, 143700, 290.70, 290.75, 290.70, 290.70, 200.00
2019-04-15 14:39:00  index = 110, 20190415, 143800, 290.70, 290.75, 290.70, 290.70, 12.00
2019-04-15 14:40:00  index = 111, 20190415, 143900, 290.70, 290.75, 290.70, 290.70, 150.00
2019-04-15 14:41:00  index = 112, 20190415, 144000, 290.65, 290.70, 290.60, 290.65, 198.00
2019-04-15 14:42:00  index = 113, 20190415, 144100, 290.60, 290.65, 290.55, 290.55, 128.00
2019-04-15 14:43:00  index = 114, 20190415, 144200, 290.55, 290.70, 290.55, 290.70, 280.00
2019-04-15 14:44:00  index = 115, 20190415, 144300, 290.65, 290.75, 290.65, 290.75, 153.00
2019-04-15 14:45:00  index = 116, 20190415, 144400, 290.75, 290.75, 290.70, 290.70, 88.00
2019-04-15 14:46:00  index = 117, 20190415, 144500, 290.70, 290.70, 290.60, 290.60, 116.00
2019-04-15 14:47:00  index = 118, 20190415, 144600, 290.60, 290.70, 290.60, 290.70, 121.00
2019-04-15 14:48:00  index = 119, 20190415, 144700, 290.70, 290.70, 290.65, 290.65, 68.00
2019-04-15 14:49:00  index = 120, 20190415, 144800, 290.65, 290.70, 290.60, 290.70, 97.00
2019-04-15 14:50:00  index = 121, 20190415, 144900, 290.65, 290.70, 290.65, 290.65, 49.00
2019-04-15 14:51:00  index = 122, 20190415, 145000, 290.60, 290.60, 290.45, 290.50, 492.00
2019-04-15 14:52:00  index = 123, 20190415, 145100, 290.45, 290.50, 290.45, 290.45, 210.00
2019-04-15 14:53:00  index = 124, 20190415, 145200, 290.45, 290.55, 290.45, 290.55, 267.00
2019-04-15 14:54:00  index = 125, 20190415, 145300, 290.50, 290.50, 290.20, 290.25, 1257.00
2019-04-15 14:55:00  index = 126, 20190415, 145400, 290.25, 290.30, 290.15, 290.15, 606.00
2019-04-15 14:56:00  index = 127, 20190415, 145500, 290.15, 290.35, 290.15, 290.35, 834.00
2019-04-15 14:57:00  index = 128, 20190415, 145600, 290.30, 290.35, 290.25, 290.30, 308.00
2019-04-15 14:58:00  index = 129, 20190415, 145700, 290.25, 290.35, 290.25, 290.35, 144.00
2019-04-15 14:59:00  index = 130, 20190415, 145800, 290.30, 290.35, 290.30, 290.35, 291.00
2019-04-15 15:00:00  index = 131, 20190415, 145900, 290.30, 290.50, 290.30, 290.45, 637.00
2019-04-15 15:01:00  index = 132, 20190415, 150000, 290.40, 290.55, 290.30, 290.50, 542.00
2019-04-15 15:02:00  index = 133, 20190415, 150100, 290.50, 290.55, 290.45, 290.50, 307.00
2019-04-15 15:03:00  index = 134, 20190415, 150200, 290.50, 290.55, 290.45, 290.50, 196.00
2019-04-15 15:04:00  index = 135, 20190415, 150300, 290.50, 290.55, 290.45, 290.50, 293.00
2019-04-15 15:05:00  index = 136, 20190415, 150400, 290.55, 290.55, 290.50, 290.50, 411.00
2019-04-15 15:06:00  index = 137, 20190415, 150500, 290.50, 290.55, 290.45, 290.55, 414.00
2019-04-15 15:07:00  index = 138, 20190415, 150600, 290.55, 290.70, 290.50, 290.65, 560.00
2019-04-15 15:08:00  index = 139, 20190415, 150700, 290.70, 290.70, 290.60, 290.65, 397.00
2019-04-15 15:09:00  index = 140, 20190415, 150800, 290.70, 290.70, 290.65, 290.65, 158.00
2019-04-15 15:10:00  index = 141, 20190415, 150900, 290.65, 290.65, 290.50, 290.55, 313.00
2019-04-15 15:11:00  index = 142, 20190415, 151000, 290.55, 290.75, 290.55, 290.75, 367.00
2019-04-15 15:12:00  index = 143, 20190415, 151100, 290.75, 290.75, 290.65, 290.65, 410.00
2019-04-15 15:13:00  index = 144, 20190415, 151200, 290.65, 290.70, 290.65, 290.70, 100.00
2019-04-15 15:14:00  index = 145, 20190415, 151300, 290.70, 290.70, 290.60, 290.65, 196.00
2019-04-15 15:15:00  index = 146, 20190415, 151400, 290.70, 290.70, 290.65, 290.65, 154.00
2019-04-15 15:16:00  index = 147, 20190415, 151500, 290.65, 290.75, 290.60, 290.75, 138.00
2019-04-15 15:17:00  index = 148, 20190415, 151600, 290.75, 290.75, 290.60, 290.60, 300.00
2019-04-15 15:18:00  index = 149, 20190415, 151700, 290.65, 290.70, 290.65, 290.65, 571.00
2019-04-15 15:19:00  index = 150, 20190415, 151800, 290.70, 290.70, 290.65, 290.65, 120.00
2019-04-15 15:20:00  index = 151, 20190415, 151900, 290.70, 290.70, 290.55, 290.65, 743.00
2019-04-15 15:21:00  index = 152, 20190415, 152000, 290.60, 290.70, 290.60, 290.65, 206.00
2019-04-15 15:22:00  index = 153, 20190415, 152100, 290.65, 290.65, 290.60, 290.60, 69.00
2019-04-15 15:23:00  index = 154, 20190415, 152200, 290.60, 290.65, 290.60, 290.65, 33.00
2019-04-15 15:24:00  index = 155, 20190415, 152300, 290.65, 290.65, 290.55, 290.60, 133.00
2019-04-15 15:25:00  index = 156, 20190415, 152400, 290.55, 290.60, 290.55, 290.55, 237.00
2019-04-15 15:26:00  index = 157, 20190415, 152500, 290.55, 290.65, 290.55, 290.55, 391.00
2019-04-15 15:27:00  index = 158, 20190415, 152600, 290.55, 290.55, 290.35, 290.40, 559.00
2019-04-15 15:28:00  index = 159, 20190415, 152700, 290.40, 290.40, 290.30, 290.40, 247.00
2019-04-15 15:29:00  index = 160, 20190415, 152800, 290.35, 290.40, 290.30, 290.30, 472.00
2019-04-15 15:30:00  index = 161, 20190415, 152900, 290.30, 290.35, 290.25, 290.35, 620.00
2019-04-15 15:31:00  index = 162, 20190415, 153000, 290.30, 290.45, 290.30, 290.40, 1097.00
2019-04-15 15:32:00  index = 163, 20190415, 153100, 290.45, 290.45, 290.35, 290.40, 329.00
2019-04-15 15:33:00  index = 164, 20190415, 153200, 290.40, 290.55, 290.35, 290.50, 761.00
2019-04-15 15:34:00  index = 165, 20190415, 153300, 290.55, 290.60, 290.50, 290.60, 366.00
2019-04-15 15:35:00  index = 166, 20190415, 153400, 290.60, 290.65, 290.55, 290.60, 1159.00
2019-04-15 15:46:00  index = 167, 20190415, 154500, 290.75, 290.75, 290.75, 290.75, 4709.00
2019-04-16  9:01:00  index = 168, 20190416, 90000, 290.15, 290.15, 289.80, 290.00, 4217.00
2019-04-16  9:02:00  index = 169, 20190416, 90100, 289.95, 290.35, 289.90, 290.25, 3120.00
2019-04-16  9:03:00  index = 170, 20190416, 90200, 290.25, 290.40, 290.20, 290.25, 1294.00
2019-04-16  9:04:00  index = 171, 20190416, 90300, 290.25, 290.40, 290.25, 290.35, 1034.00
2019-04-16  9:05:00  index = 172, 20190416, 90400, 290.35, 290.45, 290.30, 290.45, 1190.00
2019-04-16  9:06:00  index = 173, 20190416, 90500, 290.40, 290.40, 290.30, 290.30, 432.00
2019-04-16  9:07:00  index = 174, 20190416, 90600, 290.30, 290.40, 290.20, 290.35, 892.00
2019-04-16  9:08:00  index = 175, 20190416, 90700, 290.40, 290.45, 290.35, 290.40, 781.00
2019-04-16  9:09:00  index = 176, 20190416, 90800, 290.40, 290.50, 290.35, 290.50, 935.00
2019-04-16  9:10:00  index = 177, 20190416, 90900, 290.50, 290.55, 290.40, 290.45, 1103.00
2019-04-16  9:11:00  index = 178, 20190416, 91000, 290.40, 290.60, 290.35, 290.60, 554.00
2019-04-16  9:12:00  index = 179, 20190416, 91100, 290.55, 290.60, 290.45, 290.50, 684.00
2019-04-16  9:13:00  index = 180, 20190416, 91200, 290.50, 290.50, 290.20, 290.30, 1327.00
2019-04-16  9:14:00  index = 181, 20190416, 91300, 290.30, 290.45, 290.30, 290.45, 719.00
2019-04-16  9:15:00  index = 182, 20190416, 91400, 290.45, 290.45, 290.30, 290.45, 478.00
2019-04-16  9:16:00  index = 183, 20190416, 91500, 290.45, 290.55, 290.40, 290.55, 716.00
2019-04-16  9:17:00  index = 184, 20190416, 91600, 290.50, 290.55, 290.40, 290.50, 233.00
2019-04-16  9:18:00  index = 185, 20190416, 91700, 290.45, 290.55, 290.45, 290.50, 331.00
2019-04-16  9:19:00  index = 186, 20190416, 91800, 290.50, 290.65, 290.50, 290.65, 572.00
2019-04-16  9:20:00  index = 187, 20190416, 91900, 290.65, 290.70, 290.55, 290.55, 745.00
2019-04-16  9:21:00  index = 188, 20190416, 92000, 290.60, 290.70, 290.60, 290.70, 565.00
2019-04-16  9:22:00  index = 189, 20190416, 92100, 290.70, 290.70, 290.60, 290.65, 264.00
2019-04-16  9:23:00  index = 190, 20190416, 92200, 290.65, 290.70, 290.60, 290.65, 504.00
2019-04-16  9:24:00  index = 191, 20190416, 92300, 290.70, 290.70, 290.60, 290.65, 228.00
2019-04-16  9:25:00  index = 192, 20190416, 92400, 290.65, 290.75, 290.65, 290.75, 694.00
2019-04-16  9:26:00  index = 193, 20190416, 92500, 290.75, 291.10, 290.75, 291.00, 3266.00
2019-04-16  9:27:00  index = 194, 20190416, 92600, 291.00, 291.10, 290.85, 290.95, 927.00
2019-04-16  9:28:00  index = 195, 20190416, 92700, 290.95, 291.00, 290.85, 290.85, 803.00
2019-04-16  9:29:00  index = 196, 20190416, 92800, 290.85, 290.90, 290.75, 290.75, 407.00
2019-04-16  9:30:00  index = 197, 20190416, 92900, 290.75, 290.85, 290.65, 290.75, 760.00
2019-04-16  9:31:00  index = 198, 20190416, 93000, 290.80, 290.80, 290.65, 290.75, 429.00
2019-04-16  9:32:00  index = 199, 20190416, 93100, 290.75, 290.75, 290.55, 290.55, 1327.00
2019-04-16  9:33:00  index = 200, 20190416, 93200, 290.55, 290.65, 290.55, 290.65, 392.00
2019-04-16  9:34:00  index = 201, 20190416, 93300, 290.60, 290.70, 290.60, 290.65, 291.00
2019-04-16  9:35:00  index = 202, 20190416, 93400, 290.60, 290.60, 290.50, 290.60, 455.00
2019-04-16  9:36:00  index = 203, 20190416, 93500, 290.65, 290.65, 290.55, 290.60, 202.00
2019-04-16  9:37:00  index = 204, 20190416, 93600, 290.65, 290.65, 290.50, 290.55, 336.00
2019-04-16  9:38:00  index = 205, 20190416, 93700, 290.55, 290.55, 290.40, 290.45, 401.00
2019-04-16  9:39:00  index = 206, 20190416, 93800, 290.40, 290.45, 290.35, 290.40, 502.00
2019-04-16  9:40:00  index = 207, 20190416, 93900, 290.40, 290.45, 290.40, 290.45, 351.00
2019-04-16  9:41:00  index = 208, 20190416, 94000, 290.50, 290.55, 290.45, 290.55, 145.00
2019-04-16  9:42:00  index = 209, 20190416, 94100, 290.55, 290.55, 290.45, 290.45, 299.00
2019-04-16  9:43:00  index = 210, 20190416, 94200, 290.45, 290.45, 290.35, 290.35, 229.00
2019-04-16  9:44:00  index = 211, 20190416, 94300, 290.40, 290.50, 290.35, 290.50, 385.00
2019-04-16  9:45:00  index = 212, 20190416, 94400, 290.55, 290.55, 290.40, 290.40, 267.00
2019-04-16  9:46:00  index = 213, 20190416, 94500, 290.40, 290.45, 290.30, 290.35, 401.00
2019-04-16  9:47:00  index = 214, 20190416, 94600, 290.35, 290.35, 290.30, 290.30, 231.00
2019-04-16  9:48:00  index = 215, 20190416, 94700, 290.30, 290.35, 290.25, 290.25, 771.00
2019-04-16  9:49:00  index = 216, 20190416, 94800, 290.25, 290.35, 290.20, 290.20, 607.00
2019-04-16  9:50:00  index = 217, 20190416, 94900, 290.25, 290.30, 290.20, 290.25, 375.00
2019-04-16  9:51:00  index = 218, 20190416, 95000, 290.20, 290.20, 290.10, 290.15, 732.00
2019-04-16  9:52:00  index = 219, 20190416, 95100, 290.15, 290.20, 290.05, 290.20, 616.00
2019-04-16  9:53:00  index = 220, 20190416, 95200, 290.25, 290.25, 290.20, 290.25, 235.00
2019-04-16  9:54:00  index = 221, 20190416, 95300, 290.30, 290.30, 290.15, 290.20, 239.00
2019-04-16  9:55:00  index = 222, 20190416, 95400, 290.20, 290.20, 290.05, 290.10, 461.00
2019-04-16  9:56:00  index = 223, 20190416, 95500, 290.10, 290.20, 290.10, 290.15, 338.00
2019-04-16  9:57:00  index = 224, 20190416, 95600, 290.15, 290.15, 290.00, 290.00, 376.00
2019-04-16  9:58:00  index = 225, 20190416, 95700, 290.00, 290.05, 289.90, 290.00, 1249.00
2019-04-16  9:59:00  index = 226, 20190416, 95800, 290.05, 290.15, 290.05, 290.15, 139.00
2019-04-16 10:00:00  index = 227, 20190416, 95900, 290.15, 290.30, 290.10, 290.25, 846.00
2019-04-16 10:01:00  index = 228, 20190416, 100000, 290.30, 290.40, 290.20, 290.35, 1150.00
2019-04-16 10:02:00  index = 229, 20190416, 100100, 290.35, 290.35, 290.30, 290.35, 251.00
2019-04-16 10:03:00  index = 230, 20190416, 100200, 290.30, 290.50, 290.30, 290.50, 557.00
2019-04-16 10:04:00  index = 231, 20190416, 100300, 290.45, 290.50, 290.40, 290.40, 458.00
2019-04-16 10:05:00  index = 232, 20190416, 100400, 290.40, 290.50, 290.40, 290.45, 183.00
2019-04-16 10:06:00  index = 233, 20190416, 100500, 290.40, 290.55, 290.40, 290.50, 542.00
2019-04-16 10:07:00  index = 234, 20190416, 100600, 290.50, 290.55, 290.45, 290.55, 268.00
2019-04-16 10:08:00  index = 235, 20190416, 100700, 290.50, 290.50, 290.45, 290.45, 105.00
2019-04-16 10:09:00  index = 236, 20190416, 100800, 290.45, 290.45, 290.40, 290.40, 212.00
2019-04-16 10:10:00  index = 237, 20190416, 100900, 290.45, 290.50, 290.45, 290.50, 240.00
2019-04-16 10:11:00  index = 238, 20190416, 101000, 290.50, 290.65, 290.50, 290.60, 937.00
2019-04-16 10:12:00  index = 239, 20190416, 101100, 290.60, 290.60, 290.55, 290.60, 279.00
2019-04-16 10:13:00  index = 240, 20190416, 101200, 290.60, 290.65, 290.60, 290.60, 117.00
2019-04-16 10:14:00  index = 241, 20190416, 101300, 290.65, 290.65, 290.50, 290.50, 411.00
2019-04-16 10:15:00  index = 242, 20190416, 101400, 290.50, 290.50, 290.45, 290.45, 243.00
2019-04-16 10:16:00  index = 243, 20190416, 101500, 290.45, 290.55, 290.35, 290.50, 721.00
2019-04-16 10:17:00  index = 244, 20190416, 101600, 290.50, 290.65, 290.50, 290.55, 733.00
2019-04-16 10:18:00  index = 245, 20190416, 101700, 290.55, 290.55, 290.40, 290.45, 261.00
2019-04-16 10:19:00  index = 246, 20190416, 101800, 290.45, 290.45, 290.35, 290.40, 366.00
2019-04-16 10:20:00  index = 247, 20190416, 101900, 290.40, 290.45, 290.30, 290.35, 997.00
2019-04-16 10:21:00  index = 248, 20190416, 102000, 290.35, 290.45, 290.30, 290.45, 249.00
2019-04-16 10:22:00  index = 249, 20190416, 102100, 290.45, 290.45, 290.30, 290.35, 407.00
2019-04-16 10:23:00  index = 250, 20190416, 102200, 290.35, 290.35, 290.20, 290.30, 633.00
2019-04-16 10:24:00  index = 251, 20190416, 102300, 290.30, 290.35, 290.25, 290.30, 290.00
2019-04-16 10:25:00  index = 252, 20190416, 102400, 290.25, 290.30, 290.25, 290.30, 393.00
2019-04-16 10:26:00  index = 253, 20190416, 102500, 290.30, 290.30, 290.25, 290.25, 174.00
2019-04-16 10:27:00  index = 254, 20190416, 102600, 290.25, 290.25, 290.20, 290.20, 60.00
2019-04-16 10:28:00  index = 255, 20190416, 102700, 290.25, 290.30, 290.20, 290.25, 346.00
2019-04-16 10:29:00  index = 256, 20190416, 102800, 290.30, 290.35, 290.25, 290.30, 116.00
2019-04-16 10:30:00  index = 257, 20190416, 102900, 290.30, 290.40, 290.25, 290.35, 255.00
2019-04-16 10:31:00  index = 258, 20190416, 103000, 290.35, 290.40, 290.25, 290.30, 890.00
2019-04-16 10:32:00  index = 259, 20190416, 103100, 290.30, 290.40, 290.30, 290.35, 594.00
2019-04-16 10:33:00  index = 260, 20190416, 103200, 290.35, 290.40, 290.25, 290.25, 618.00
2019-04-16 10:34:00  index = 261, 20190416, 103300, 290.25, 290.25, 290.05, 290.10, 1235.00
2019-04-16 10:35:00  index = 262, 20190416, 103400, 290.05, 290.20, 290.05, 290.15, 519.00
2019-04-16 10:36:00  index = 263, 20190416, 103500, 290.20, 290.25, 290.15, 290.15, 222.00
2019-04-16 10:37:00  index = 264, 20190416, 103600, 290.15, 290.25, 290.15, 290.25, 477.00
2019-04-16 10:38:00  index = 265, 20190416, 103700, 290.25, 290.30, 290.05, 290.10, 631.00
2019-04-16 10:39:00  index = 266, 20190416, 103800, 290.10, 290.15, 290.05, 290.05, 458.00
2019-04-16 10:40:00  index = 267, 20190416, 103900, 290.05, 290.05, 289.95, 290.05, 769.00
2019-04-16 10:41:00  index = 268, 20190416, 104000, 290.05, 290.20, 289.95, 290.05, 661.00
